* 통계표명 :,중위매매가격_아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 수록기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 조회기간 :,2012년 01월 ~ 2021년 02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 출처 :,한국부동산원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 자료다운일자 :,2021.03.20 15:50:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
* 단위 :,천원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지 역,,,,2012년 01월,2012년 02월,2012년 03월,2012년 04월,2012년 05월,2012년 06월,2012년 07월,2012년 08월,2012년 09월,2012년 10월,2012년 11월,2012년 12월,2013년 01월,2013년 02월,2013년 03월,2013년 04월,2013년 05월,2013년 06월,2013년 07월,2013년 08월,2013년 09월,2013년 10월,2013년 11월,2013년 12월,2014년 01월,2014년 02월,2014년 03월,2014년 04월,2014년 05월,2014년 06월,2014년 07월,2014년 08월,2014년 09월,2014년 10월,2014년 11월,2014년 12월,2015년 01월,2015년 02월,2015년 03월,2015년 04월,2015년 05월,2015년 06월,2015년 07월,2015년 08월,2015년 09월,2015년 10월,2015년 11월,2015년 12월,2016년 01월,2016년 02월,2016년 03월,2016년 04월,2016년 05월,2016년 06월,2016년 07월,2016년 08월,2016년 09월,2016년 10월,2016년 11월,2016년 12월,2017년 01월,2017년 02월,2017년 03월,2017년 04월,2017년 05월,2017년 06월,2017년 07월,2017년 08월,2017년 09월,2017년 10월,2017년 11월,2017년 12월,2018년 01월,2018년 02월,2018년 03월,2018년 04월,2018년 05월,2018년 06월,2018년 07월,2018년 08월,2018년 09월,2018년 10월,2018년 11월,2018년 12월,2019년 01월,2019년 02월,2019년 03월,2019년 04월,2019년 05월,2019년 06월,2019년 07월,2019년 08월,2019년 09월,2019년 10월,2019년 11월,2019년 12월,2020년 01월,2020년 02월,2020년 03월,2020년 04월,2020년 05월,2020년 06월,2020년 07월,2020년 08월,2020년 09월,2020년 10월,2020년 11월,2020년 12월,2021년 01월,2021년 02월
,,,도봉구,300000,300000,298000,298000,296000,291500,290000,288000,287500,279500,278000,276500,270500,268500,266500,264000,265000,265000,260000,260000,260000,261000,262500,264000,263500,267000,267000,267000,267000,267500,267000,269000,271000,271500,272000,272000,273000,273500,276000,276000,276000,277500,275000,283500,286000,290000,292500,294000,294000,294000,294000,291500,292000,292500,294000,294500,295000,296000,296500,296500,296500,296500,296500,296500,297000,302000,303500,306500,306500,306000,305500,330000,330000,330000,332500,332500,332500,334000,335000,337500,344000,348500,350000,348000,407500,407500,403500,402500,400000,400000,400000,397500,398500,398500,398500,401500,399000,396500,399000,395500,395000,396500,402000,403000,404000,404000,404500,405500,408000,413500
,,,노원구,260000,260000,260000,255000,252500,250000,246000,245000,245000,244500,243500,240500,239500,239500,240500,240500,240500,241000,240000,240000,239000,240000,239000,239000,240000,244000,245000,246000,246000,246000,246000,244500,245000,248500,251000,250000,252500,252500,254000,256000,256500,256500,272500,273500,275000,275000,275500,276500,276500,276500,277500,277500,277500,277500,277500,277500,282000,284500,284500,285500,285500,286000,288000,290000,293000,301000,306000,307000,305500,305500,305500,346000,347000,347500,348000,347500,346500,346500,347000,349500,352500,357000,359000,359000,417500,416500,412500,412500,412500,412500,413000,414000,414500,416500,418500,422500,436500,439500,441000,442500,441500,441000,453000,459000,460000,460500,461500,465000,470000,474500
,,서북권,,380055,380055,380055,379398,379398,378691,378691,377117,373901,373194,373194,368447,368447,368447,366713,367750,367480,372092,370988,370718,370024,371303,372330,371294,374568,373630,376617,378904,379585,379476,379476,379476,381197,381269,383302,383095,382948,383087,383631,384714,385397,387587,392681,393918,397147,398790,400498,400857,401452,402093,402292,402395,402140,402518,403216,403972,410969,412169,414958,416657,417087,417087,417958,425294,430043,431649,433671,435665,437309,437914,439503,527776,530038,546487,546949,551046,557293,561654,564335,579403,589525,591515,591669,591669,688174,685199,682491,681500,678524,675864,678046,678442,682351,683131,688325,692809,751905,755576,756027,754891,754891,753482,760595,765941,773050,777095,777871,781329,782977,792496
,,,은평구,312500,312500,312500,312500,312500,312500,312500,310000,310000,310000,310000,307500,307500,307500,305000,305000,305000,305000,301500,301500,301500,302500,302500,302500,313500,312500,315000,316000,317500,316500,316500,316500,316500,316500,319000,319000,322500,322500,322500,324000,324000,326000,329000,329500,329500,329500,330500,331000,331000,331500,331500,332000,332000,331500,332000,332500,334000,334500,336000,337000,337000,337000,339000,342500,346500,350500,354000,355000,356000,355500,356500,415000,413500,415000,416500,420000,430000,437000,439500,450500,455500,455500,456000,456000,551000,551000,535000,535000,535000,535000,535000,535000,535000,535000,535000,537500,618000,618000,618500,618000,618000,618500,621500,629000,629500,631000,633000,634500,636000,639500
,,,서대문구,350000,350000,350000,350000,350000,347500,347500,347500,340000,337500,337500,337500,337500,337500,334000,334000,333000,335500,335500,334500,335000,335500,337000,337000,335500,335500,337500,342500,342500,342500,342500,342500,343500,343000,343000,343000,342500,343000,343500,343500,344500,345000,346500,347500,354000,357000,360500,360500,360500,361500,361500,362000,362500,363000,363500,363500,364500,366000,367500,369500,369500,369500,370500,371500,373500,375000,377000,378500,379500,381500,381500,480500,483000,490000,490000,493500,497500,505000,511500,514000,519500,519500,519500,519500,617500,617500,615000,615000,615000,610000,610000,610000,612500,616500,620000,622500,608000,610500,611500,611500,611500,611500,622500,626000,635000,636500,637000,640500,644500,646500
,,,마포구,442500,442500,442500,441000,441000,441000,441000,439000,436500,436500,436500,435000,435000,435000,435000,437500,437500,447000,447000,447000,445000,447000,448500,446000,446500,445000,449000,450500,451000,451500,451500,451500,455000,455500,458500,458000,458000,458000,459000,460500,461500,465000,477000,479000,482500,484500,485500,486000,487500,488000,488500,488000,487000,488000,489000,490500,494000,495500,500000,502000,503000,503000,503000,517000,524000,524000,525000,528000,530500,531000,534000,650000,655000,690000,690000,695000,700000,700000,700000,727500,745000,750000,750000,750000,847500,840000,847500,845000,837500,834500,840000,841000,849000,848000,858500,866000,967500,975000,975000,972500,972500,968500,976000,981000,992000,1000000,1000000,1005000,1005000,1025000
,강남지역,,,590713,587768,586260,581330,573659,564718,561404,554794,546900,544035,539981,537573,535634,532331,532345,539168,542634,538151,535445,534131,534771,536793,537189,536960,534470,538035,541672,542297,542217,541082,542242,545271,552185,553172,552835,552042,554761,557230,564584,569690,574200,580199,601707,603233,609332,612403,615769,618886,618691,616929,617157,616847,621532,622967,625277,628076,625627,631070,634523,633040,631830,632324,633758,635814,640031,650474,653849,662448,662301,665827,669311,754885,774365,791749,799487,801888,805566,808087,811172,816019,834017,837634,836752,834841,927472,922184,916388,915773,913639,912966,913128,913480,914322,918817,925563,946026,999029,998319,997050,992737,988733,990940,1003753,1011514,1014100,1014624,1016712,1021580,1028215,1037842
,,서남권,,415949,415597,414850,410855,407539,404016,402377,398221,395958,394136,391999,389029,386577,384573,385434,385732,386749,385816,383104,382076,382048,383259,384412,383178,385540,386862,387283,387696,386966,384726,385456,386710,390652,390144,390814,390942,392239,393005,393894,395155,397925,402102,410740,412085,415551,417192,421511,423210,424200,424478,424666,424013,424946,425559,427029,428350,432681,436314,440530,440576,441372,441150,442454,443981,446180,451293,452643,457095,457117,457140,459644,500985,503352,508525,515223,517316,522686,525400,528587,533444,545692,548714,548756,547795,629168,629168,626720,624525,623963,624004,623465,623108,623689,627626,633755,643795,657484,658966,660419,661579,662768,663117,668136,674470,677566,678564,679846,682071,685065,690028
,,,양천구,524000,524000,522500,512500,512500,510000,505000,502500,500000,497500,497500,491500,490500,489000,487500,492500,490000,490000,485000,485000,485000,487500,485000,481500,483000,483000,483000,483000,483000,482000,482000,482000,494000,494000,494000,494000,494000,494000,495500,495500,495500,499000,489500,492500,495000,497500,504000,507500,510000,510000,511000,510000,509500,511000,513500,514000,516500,522500,535000,530000,532500,530000,530000,529000,531500,545000,545000,560000,557000,556000,561000,605000,605000,617500,630000,632500,640000,640000,650000,659500,667500,673500,674000,674000,762500,762500,757500,750000,752500,755000,752000,752000,752000,765000,775000,801500,822500,823500,825000,825000,825000,824500,832500,839500,839500,839500,839500,842000,846000,861000
,,,강서구,385000,385000,380000,380000,370000,365000,365000,360000,356500,355000,351500,348000,342500,340000,340000,335000,340000,340000,341000,340000,340000,340000,340000,340000,340000,342500,342500,340000,337500,330000,331500,337500,340000,341500,344000,345000,343500,346000,346000,350000,351000,357000,395000,396500,400000,400000,405000,406500,408500,409000,409000,408500,409000,408500,409500,410500,424500,426500,427500,430500,431500,431500,433000,435000,440000,446000,448000,450000,450000,450000,453000,480000,480000,490000,495000,500000,510000,510000,510000,515000,530000,530000,530000,530000,576500,576500,576500,575000,573500,573000,573000,573000,574000,575000,580000,585500,604500,605500,606500,607500,607500,607500,608500,609000,613500,616000,616500,618000,619500,622000
,,,구로구,330000,330000,332000,332000,330000,330000,326500,325500,325500,325000,323500,321500,320000,320000,322500,323500,322500,319000,316500,316500,314000,312000,320000,315000,315000,315000,315000,320000,317500,315000,315000,315000,317500,315500,316000,316000,317500,317500,320000,320000,327500,334000,335000,337500,344000,345000,350000,350000,350000,350000,350000,347500,350000,350000,351000,354000,356000,357000,360000,360000,360000,359500,360500,362000,363500,365500,368000,371000,373000,373500,374500,402500,410000,410000,410000,410000,410000,414000,416500,417500,421500,426500,426500,426000,502500,502500,502500,500500,500000,500000,500000,496000,496500,497000,500000,504500,508500,512500,515500,517500,524000,524000,527500,529000,529000,529000,529000,529000,529000,532000
,,,금천구,275000,275000,275000,275000,275000,275000,275000,272500,272500,272500,273500,274000,273500,272500,271500,271000,271000,270000,269000,268000,271000,273500,275500,278000,279000,279000,280000,279000,279000,278000,279000,279500,281000,280000,281000,280000,281000,282000,283500,284500,286000,287500,300000,301000,302500,302500,302500,302500,303000,304000,304000,304000,304500,306500,307500,307500,308500,311000,313500,314500,316000,316500,318000,318000,318000,321500,322500,324500,324500,326500,328500,357500,357500,357500,357500,357500,359000,359000,359000,360500,366000,369000,369000,369000,400000,400000,400000,400000,400000,400000,400000,400500,401500,402500,403500,407500,473000,473000,473000,473000,473000,473000,474000,474000,474000,475500,483000,486500,486500,488000
,,,영등포구,431500,431500,435000,434000,430000,421000,422000,419000,417500,415000,412500,412500,410000,405000,410000,410000,413000,412000,405000,402500,402500,402500,402500,402500,403000,403000,403500,405000,405000,405000,407500,407500,410000,405000,405000,405000,410000,410000,410000,410000,413000,420000,427500,427500,430000,435000,440000,440000,440000,440000,440000,440000,443000,443500,445000,446000,447500,449500,451000,451000,451000,451000,451000,454000,456000,460000,461000,463000,463000,463000,465000,505000,507500,510000,518000,520000,520500,530500,535000,542000,556000,562000,565000,565000,719000,719000,713000,713000,710000,708000,708000,710500,712000,717000,722000,727000,730000,730000,731500,731500,731500,731500,745000,770000,781500,784000,786500,789000,793000,795500
,,,동작구,477000,474000,470500,460000,460000,460000,460000,452500,445000,442500,435000,432500,432500,427500,427500,425000,427500,430000,430000,430000,430000,435000,435000,435000,452500,456500,456500,455000,455000,456000,457000,458500,460000,462500,463500,465000,465000,467000,468500,470500,474000,474000,485000,485000,490000,490000,490500,494000,494000,495000,495000,496000,496000,496500,497500,500000,505000,511000,514000,514500,514500,515000,516500,519000,520000,522500,525000,526500,526500,526500,527500,632500,637500,640000,657500,660000,670000,670000,670000,675000,704000,704000,700000,693000,782500,782500,777500,775000,775000,775000,775000,772500,772500,775500,790000,809000,806500,810000,812000,817000,817000,820500,823000,829500,832500,832500,834000,840000,850000,854000
,,,관악구,400000,400000,400000,394000,390000,384000,382000,372500,372500,370000,370000,370000,365000,366500,366500,370000,370000,366500,363500,360000,362000,365000,366000,367500,366500,370000,372500,372500,374000,371500,370500,370000,370500,371500,371000,369500,369000,369000,368000,370000,372500,373500,379000,379000,380000,382000,386000,389000,390000,390000,390000,389500,389500,391000,393000,393500,394000,401000,405500,407500,408000,410000,415000,417500,418000,418000,418000,420000,422000,422000,424500,442500,443500,445000,445000,445000,450000,455000,457500,459000,468000,468000,468000,468000,530000,530000,530000,531000,529500,529500,529500,531500,531500,532500,534000,534000,550000,550000,550000,550000,551000,551000,554000,554000,554000,554000,555000,556000,557000,560000
,,동남권,,767970,762394,760115,754237,742149,727712,722700,713601,699995,696072,690075,687254,685832,681220,680378,696908,702892,694760,692061,690453,691780,694636,694253,695057,687579,693450,700393,701236,701825,701825,703427,708280,718251,720774,719402,717661,722423,726648,740671,749745,756049,763929,799075,800787,809609,814158,816537,821121,819702,815831,816101,816144,824708,826993,830170,834496,838202,845640,848252,845084,841664,842945,844525,847163,853602,869917,875524,888692,888358,895744,900307,1037869,1076422,1107415,1116312,1119057,1120850,1123154,1126127,1130964,1155370,1159650,1157737,1154768,1255717,1244611,1235129,1236254,1232389,1230931,1231864,1232996,1234127,1239235,1246660,1278592,1377138,1374000,1369718,1359346,1349593,1353857,1375297,1384640,1386660,1386660,1389640,1397434,1408101,1422891
,,,서초구,870000,865000,865000,855000,850000,845000,845000,844462,841962,838925,832500,831000,810000,810000,807100,809600,809500,809500,799000,796500,795000,795000,795000,795000,795000,800000,805000,812500,812500,812500,812500,820000,825000,830000,831500,834000,835000,835000,845000,861000,870000,882500,930000,935000,945000,950000,955000,970000,972500,977500,980000,980500,985500,988000,993500,998500,995000,999000,1007500,1007500,1000000,1005000,1005000,1010000,1017500,1032500,1037500,1047500,1047500,1050000,1060000,1185000,1205000,1230000,1235000,1240000,1242500,1242500,1242500,1245000,1292500,1295000,1295000,1292500,1430000,1425000,1415000,1410000,1410000,1410000,1417500,1422500,1427500,1427500,1427500,1435000,1635000,1640000,1630000,1620000,1610000,1625000,1640000,1650000,1650000,1650000,1650000,1652500,1657500,1685000
,,,강남구,900000,890000,885000,880000,865000,829000,823500,816000,782500,785000,780000,770000,780000,772500,769000,776500,792500,775000,775000,772500,772500,775000,775000,775000,777500,785500,797500,795000,792500,792500,792000,794500,810500,808500,804500,801500,804500,812500,845000,850000,858000,863000,920000,922500,934000,941500,942500,946500,941500,934000,934000,934000,955000,982500,987500,997500,1002500,1017500,1017500,1007500,1002500,1000000,1002500,1007500,1017500,1042500,1050000,1070000,1065000,1080000,1080000,1265000,1295000,1330000,1335000,1335000,1340000,1345000,1355000,1360000,1410000,1412500,1412500,1410000,1545000,1520000,1507500,1517500,1522500,1522500,1520000,1520000,1520000,1530000,1535000,1610000,1665000,1650000,1642500,1627500,1605000,1605000,1635000,1635000,1640000,1640000,1650000,1667500,1692500,1712500
,,,송파구,725000,720000,720000,719000,700000,695000,690000,675000,670000,660000,650000,650000,650000,644000,647000,695000,695000,689000,687500,686500,692500,700000,700000,705000,675000,682500,690000,690000,695000,695000,700000,700500,704000,711500,712000,712000,719000,719000,724000,727500,727500,730500,752500,755000,764000,764500,765000,765000,765000,765000,764000,765000,768500,770500,771000,771500,780500,784000,788000,788000,788000,792500,794000,794500,798000,813000,820000,830000,832500,840000,848500,960000,1035000,1075000,1090000,1097500,1097500,1097500,1100000,1105000,1085000,1092500,1085000,1080000,1135000,1130000,1125000,1125000,1115000,1110000,1110000,1110000,1110000,1112500,1130000,1140000,1250000,1250000,1250000,1237500,1235000,1235000,1260000,1280000,1280000,1280000,1280000,1285000,1287500,1293500
,,,강동구,504000,504000,500000,490000,485000,480000,470000,457500,450000,444000,443000,443000,443000,440000,440000,440000,445000,440000,440000,440000,440000,440000,438000,435000,435000,436000,436000,436000,436000,436000,438000,450000,465000,465000,462000,455000,455000,465000,468000,484500,495000,510000,505000,500000,502500,508000,512500,512500,510000,495000,495000,493000,493000,452500,454000,454000,457500,462000,460000,460000,459000,457500,459500,458500,462000,467000,468000,478000,481000,481000,481000,550000,567500,584000,595000,591500,589500,594000,589000,596500,618000,622500,624000,623000,732500,727500,716500,712000,698000,698000,698000,698000,698000,705500,710000,735000,765500,766500,768000,768500,768500,773000,782500,789000,792000,792000,792000,795000,802500,806500
경기,,,,264400,264547,263583,262857,261484,260848,259417,258045,255861,254098,253188,251034,248993,247513,246446,245913,245643,245629,244686,244247,244769,245962,245757,246522,249539,251658,253529,254518,253849,253779,253800,254404,255650,256593,257144,257579,257437,258910,260284,262386,264301,266018,275804,276920,278213,279843,281161,281634,281614,281580,281506,281356,281513,281852,282121,282578,284759,285212,285868,285911,285770,285987,285789,285815,286121,286958,288103,289928,290931,291453,291695,309448,310128,311444,312446,313302,313885,313499,313711,313522,316002,317830,319348,319833,338867,338240,336596,334530,332876,331689,331172,331175,332541,333564,335123,337489,358494,363173,369163,373881,377034,380003,385598,389350,392678,393463,397486,403096,408818,417053
,경부1권,,,389927,389558,385755,384645,382238,381751,379945,377523,375312,372710,371069,367043,362316,357851,353832,355829,356909,357702,355708,354983,356046,357092,354712,357150,358806,362665,364728,365695,364624,363884,365124,366234,368236,369743,370721,371630,370139,372655,373621,376520,379315,381391,401670,403495,404579,406741,407763,408401,407453,407397,407397,407124,408303,409485,409952,411295,415632,415546,416330,416389,416379,417592,417803,417992,418575,421240,423896,429310,434022,435816,436980,472615,475936,483880,487804,494254,495960,496069,498082,500467,509370,514418,515026,514664,560762,559247,556733,551807,546349,545005,543668,545761,549790,554906,559302,567736,621796,625127,633640,638477,643230,645081,650786,655149,660223,663653,669558,677991,685331,698596
,,과천시,,650000,640000,625000,620000,620000,620000,615000,600000,600000,575000,575000,560000,550000,540000,540000,577500,580000,572500,565000,555000,565000,565000,565000,585000,585000,595000,605000,617500,617500,617500,617500,617500,617500,618000,616500,616500,610500,611500,611500,618500,618500,620500,641000,652500,665500,667000,667000,667000,667000,667000,667000,667500,674000,679500,682000,682000,746500,746500,746500,746500,746500,746500,746500,746500,746500,746500,749000,760000,760000,760000,760000,800000,805000,837500,845000,850000,852500,847500,847500,855000,890000,902500,907500,907500,1105000,1105000,1097500,1075000,1070000,1072500,1090000,1100000,1110000,1135000,1172500,1217500,1262500,1255000,1255000,1250000,1240000,1230000,1245000,1260000,1270000,1275000,1275000,1290000,1310000,1332500
,,안양시,,319199,319199,315484,313788,308698,308859,307162,305466,300376,300376,300376,298966,295540,293040,290382,290540,288809,289068,286854,285827,287169,288641,289669,290354,291141,293882,295253,295595,294753,294595,295123,297864,301448,303791,305504,305661,305826,310300,310924,312391,319742,323014,331761,332385,332385,336288,338353,338353,335600,335600,335600,334756,336912,339912,339912,343009,343384,344559,344559,344559,344397,347099,347099,346937,347451,347451,347451,350126,350126,350126,350451,388960,387610,387725,389412,394472,396159,396671,398545,406280,413515,419250,420064,418039,452577,450077,448569,445923,441955,440117,436876,437722,439376,442682,444521,451981,468595,475436,487743,493936,502743,506095,511040,517973,524199,529029,532836,537803,545588,554110
,,,만안구,270000,270000,269000,269000,269000,269500,269500,269500,269500,269500,269500,269500,269500,267000,264000,264500,259000,262000,261500,261500,262500,265000,265000,265000,267500,267500,267500,267500,267000,266500,266000,266000,266500,268500,268500,269000,269000,269000,271000,273500,275000,285500,286000,288000,288000,295000,295000,295000,295000,295000,295000,294500,297000,300000,300000,300000,301500,302000,302000,302000,301500,301500,301500,301000,300500,300500,300500,302500,302500,302500,303500,350500,350500,355000,355000,355000,355000,354500,353000,355000,356500,356500,359000,359000,400000,397500,395000,395000,395000,392500,380000,382500,382500,382500,385000,387500,417500,425000,435000,443500,450000,455000,455000,456000,467500,472000,473500,475500,479000,489500
,,,동안구,342500,342500,337500,335000,327500,327500,325000,322500,315000,315000,315000,312500,307500,305000,302500,302500,302500,301500,298500,297000,298500,299500,301000,302000,302000,306000,308000,308500,307500,307500,308500,312500,317500,320000,322500,322500,322500,329000,329000,330000,340000,340000,352500,352500,352500,355000,358000,358000,354000,354000,354000,353000,355000,358000,358000,362500,363500,365000,365000,365000,365000,369000,369000,369000,370000,370000,370000,373000,373000,373000,373000,407500,405500,403500,406000,413500,416000,417000,420500,431000,441000,449500,449500,446500,479500,477000,476000,472000,466000,464500,466000,466000,468500,473500,475000,485000,495000,501500,515000,520000,530000,532500,540000,550000,553500,558500,563500,570000,580000,587500
,,성남시,,495174,495174,489357,489535,487596,486643,484316,483252,482740,479044,475166,469060,462883,454766,446599,446599,450541,454421,454064,453993,454003,454003,446445,449753,452266,456980,459277,460125,458063,458308,458840,458881,460821,462690,462833,464956,462120,463799,464341,467330,468179,470303,506285,508122,508164,508327,508568,510248,510333,510417,510417,510260,510345,510387,511272,511471,510963,509462,511242,511392,511392,512474,512904,513198,514049,520504,526828,537249,548800,553360,556161,594814,603372,620824,628794,640615,643368,643619,647193,646393,659467,665330,665392,665900,741785,740052,736671,731941,725979,726057,725446,728598,735411,739985,747406,756907,870054,871137,872174,870980,871211,871595,879412,884923,890542,894812,906075,921760,929378,941647
,,,수정구,307500,307500,307500,307500,307500,307500,307500,304000,302500,300000,300000,300000,300000,300000,295000,295000,294000,294000,294000,294000,295000,295000,297500,300000,297500,302500,302500,302500,301000,301000,298000,298500,298500,298500,298500,299000,298000,300000,301000,302000,303000,305500,324500,325500,326000,327000,328000,329000,330000,331000,331000,331000,332000,332500,334000,334500,339000,323500,324000,324000,324000,323500,322500,324000,325000,325500,327000,328000,329000,331000,332000,367500,364500,373500,377500,380500,382500,384500,384500,386000,390500,394500,395000,395500,510000,510000,506000,502000,498000,498000,495000,497500,499000,505000,510500,516000,1012500,1017500,1017500,1015000,1015000,1015000,1030000,1042500,1050000,1055000,1062500,1075000,1085000,1110000
,,,중원구,250000,250000,250000,251250,251250,250000,250000,250000,250000,250000,250000,247500,245000,242500,242500,242500,243500,243500,241000,240500,240000,240000,240000,240000,240000,243000,245500,246000,246000,245000,245000,245000,245000,244500,245500,246500,246500,254000,254500,256000,256000,256000,296000,297500,297500,298000,299000,299500,299500,299500,299500,298500,298500,298500,298500,299500,299500,299500,301000,302000,302000,302000,303000,304000,304000,304000,305000,306000,307000,311000,319000,325000,325000,326500,328500,337500,337500,337500,337500,342500,342500,342500,342500,352000,420000,420000,420000,418000,417000,417500,416500,416500,416500,420000,420000,420000,434500,436500,436500,438000,439500,442000,444000,451500,458000,465000,470000,474000,477500,487125
,,,분당구,560000,560000,552500,552500,550000,549000,546000,545000,544500,540000,535000,527500,520000,510000,500000,500000,505000,510000,510000,510000,510000,510000,500000,504000,507500,512500,515000,516000,513500,514000,515000,515000,517500,520000,520000,522500,522500,523000,523500,527000,528000,530500,570000,572000,572000,572000,572000,574000,574000,574000,574000,574000,574000,574000,575000,575000,575000,575000,577000,577000,577000,578500,579000,579000,580000,588500,596500,610000,625000,630000,632000,695000,707500,730000,740000,754000,757500,757500,762500,760000,777500,785000,785000,783500,864500,862000,858000,852500,845000,845000,845000,849000,858500,863000,872500,885000,935000,935000,936500,935000,935000,935000,942500,946000,951000,954500,968000,987000,995000,1005000
,,군포시,,282500,282500,282500,280000,280000,279000,278000,273500,271500,270000,270000,265000,260000,260000,260000,263000,263000,260000,257500,257500,259000,260000,260000,259000,259000,261500,262500,262500,262500,260000,265000,265000,265000,265000,266500,266500,267000,268000,270500,274000,274000,274000,292500,294500,297500,300000,301000,301000,300500,300000,300000,300000,301500,301500,301500,303000,303000,303500,304000,304000,304000,303500,303500,304000,304500,305000,305000,305500,306000,306000,306000,333000,333000,333000,333000,333000,333000,333000,333000,333000,335000,338000,339000,338500,350000,350000,347500,337500,332500,330000,330000,331500,331500,336500,336500,340000,345000,350000,370000,385000,395000,397500,400000,396000,396000,396000,396000,396000,402000,416000
,,의왕시,,287500,287500,290000,290000,290000,290000,290000,288500,288500,288500,286500,286000,286000,284000,284000,285000,285500,285500,280000,280000,280000,285000,287500,292500,298000,302500,305000,306000,306000,301500,301500,304000,305000,305000,307000,307500,308500,311000,312500,317500,318500,320000,328500,330500,331500,335500,336500,336500,336500,336500,336500,337000,336500,336500,337000,337000,337500,338000,338000,338000,338500,338500,339000,339500,339500,340000,341000,341000,342000,342000,341500,377500,380000,380000,380000,380000,380000,380000,380000,380000,380000,380000,380000,382000,391000,391000,390000,390000,380000,375000,370000,371000,377500,387500,387500,395000,414500,414500,423000,433500,437500,442500,445000,448000,455000,455500,457500,460000,463500,496111
,경부2권,,,273217,273195,273390,272670,270320,269680,268940,268158,265487,263219,261227,259227,256974,256574,256347,256441,256909,256479,255955,255692,255519,255993,255932,256354,262268,264487,266718,267050,266635,266951,266368,266848,268022,268326,268463,269886,271571,273725,274852,276424,277206,278533,290844,291736,292667,293585,294694,295134,295295,295439,295714,295973,295968,295939,295869,296127,296921,297046,297334,297454,297479,297350,296316,296106,296289,296534,297449,297449,297724,298069,297533,308192,307865,308816,310809,311506,313148,311289,311363,311002,314164,316654,317745,319995,335535,335261,332793,331999,331329,330969,330869,330611,331650,332021,333090,335220,350660,364997,379333,386441,391974,394396,399738,404861,409616,410715,411965,415393,422114,429067
,,안성시,,110000,110000,111000,111000,112000,112000,114000,116500,119500,123000,124500,125500,126000,126000,125500,126000,127000,128000,127500,127500,127500,129000,130500,130500,131000,131000,131500,131500,131500,132500,132500,133000,133000,133000,136000,138000,138000,138000,138000,138500,138500,138000,137000,138000,139500,139500,139500,140000,140000,140000,140000,139000,138500,138000,137000,136500,137000,136500,136000,136000,136000,136000,136000,136000,135500,135000,135000,135000,135000,135000,135000,128500,128500,128500,125500,124000,124000,120500,118500,116500,116500,115000,114500,113000,126500,126500,125500,126500,126500,126500,126000,124500,124500,123500,123500,123500,126000,125000,125000,125000,125500,126500,126500,127000,127000,127000,126000,130500,133000,133500
